timestamp,fouling_resistance,preheat_outlet_temp,fuel_gas_flow,furnace_duty,specific_energy,co2_emissions,cleaning_needed_within_24h,cleaning_needed_within_48h,is_cleaning_event
2024-01-02 01:00:00,7.507987219313005e-05,244.55172126314864,4.793783431995716,41.84090004115479,1.4702943559390191,8.451861808313268,0,0,0
2024-01-02 02:00:00,1.9305727491576978e-05,245.27461664339558,4.7888243933915,41.901092833446306,1.4824928833049507,8.464020752356154,0,0,0
2024-01-02 03:00:00,7.256406058482212e-05,244.81011419336554,4.818955647564488,42.44989873114115,1.5005064400568542,8.574879543690512,0,0,0
2024-01-02 04:00:00,8.380992740536382e-05,244.68337042042546,4.792528205050537,42.3480239341361,1.492370771909862,8.554300834695493,0,0,0
2024-01-02 05:00:00,0.00010634143437288725,244.314008251329,4.825828215035073,42.47540338712706,1.5100260253811197,8.580031484199667,0,0,0
2024-01-02 06:00:00,9.09148915170274e-05,246.1439453310197,4.88660721740095,42.05966380874384,1.4989339603247591,8.496052089366257,0,0,0
2024-01-02 07:00:00,0.0,244.52684877589118,4.852285760185544,43.067039644402364,1.484067268486639,8.699542008169278,0,0,0
2024-01-02 08:00:00,3.870388649128207e-05,245.18389065948972,4.86468505435408,42.36424879247368,1.4984296713823944,8.557578256079685,0,0,0
2024-01-02 09:00:00,0.00013801110348706403,244.9261099594308,4.814748804568194,42.04918300110139,1.5134110292729697,8.493934966222481,0,0,0
2024-01-02 10:00:00,0.0001324168405930157,243.3055211984641,4.87535310524893,42.753241322398544,1.487208661473573,8.636154747124506,0,0,0
2024-01-02 11:00:00,0.0001368558762551496,244.17020597051436,4.884784476159382,42.64511013821962,1.532447387198133,8.614312247920363,0,0,0
2024-01-02 12:00:00,4.997570419417265e-05,244.33449080572518,4.8669735082848,43.079404413986765,1.4646857908992468,8.702039691625327,0,0,0
2024-01-02 13:00:00,0.00011282397082577806,245.2957432815803,4.834074705386851,42.50610421005416,1.4788300113361514,8.586233050430941,0,0,0
2024-01-02 14:00:00,0.0,244.23532148708733,4.831302571783555,42.38171788978768,1.4872624166113797,8.561107013737113,0,0,0
2024-01-02 15:00:00,0.00014090731123879072,243.27464179601054,4.845880081592691,43.13939762367842,1.4958513684361514,8.714158319983042,0,0,0
2024-01-02 16:00:00,0.0001328174225558152,243.01582866870024,4.886349571483669,43.068375050653344,1.5175151316485165,8.699811760231976,0,0,0
2024-01-02 17:00:00,0.00011063595703358662,244.6887860522805,4.864969205167147,42.349765429112935,1.493152514971752,8.554652616680814,0,0,0
2024-01-02 18:00:00,6.392210038475207e-05,244.6871143188564,4.826241058975266,42.316182501947296,1.501394607730793,8.547868865393355,0,0,0
2024-01-02 19:00:00,0.00010896128167445763,245.14779624633704,4.8565736606168235,42.46661396607793,1.498654196308659,8.578256021147743,0,0,0
2024-01-02 20:00:00,0.00011986163776570369,245.96169506454083,4.858144107203879,41.8596979459431,1.4855601800272398,8.455658985080506,0,0,0
2024-01-02 21:00:00,5.815464391244607e-05,244.34387790503703,4.854377343174308,42.7329609342253,1.5040792732509527,8.63205810871351,0,0,0
2024-01-02 22:00:00,6.4994271062359375e-06,246.5526157887583,4.824357537184752,41.89399742901596,1.481845483486107,8.462587480661226,0,0,0
2024-01-02 23:00:00,8.939808955708106e-05,245.79552591040303,4.8783277029969385,42.25388987426761,1.487379936254416,8.535285754602057,0,0,0
2024-01-03 00:00:00,0.00010679775114538988,244.6358673449594,4.832042266918639,42.668164124116444,1.4842510839006375,8.618969153071522,0,0,0
2024-01-03 01:00:00,0.00022794577880117656,244.49740906005533,4.834941638524987,42.813254675581625,1.515723714033048,8.648277444467489,0,0,0
2024-01-03 02:00:00,0.0001421293149448558,243.12214106565187,4.878712266113907,42.926810204373766,1.487527032840447,8.671215661283501,0,0,0
2024-01-03 03:00:00,0.00011269023799074988,244.0174166586381,4.862232353811475,42.487250591066825,1.4772017411168805,8.5824246193955,0,0,0
2024-01-03 04:00:00,5.746488374822236e-05,245.09506391696272,4.849771511328013,42.12993889666401,1.5157543536405673,8.510247657126131,0,0,0
2024-01-03 05:00:00,7.11901018686227e-05,243.98920676173134,4.849142701379354,42.594258108276996,1.4778584594870832,8.604040137871953,0,0,0
2024-01-03 06:00:00,0.0,243.49138878370277,4.852723673147133,42.787414678744895,1.4817289170490908,8.64305776510647,0,0,0
2024-01-03 07:00:00,0.00014215788155284717,244.1699459061584,4.84186928094686,42.492348312809604,1.4778004779441691,8.58345435918754,0,0,0
2024-01-03 08:00:00,5.774380032437267e-05,243.43999549273659,4.809210520680933,42.759631859608575,1.50394160961793,8.637445635640933,0,0,0
2024-01-03 09:00:00,7.568005128419168e-05,245.01099680542515,4.752037263474735,41.95905195681681,1.5003338659534557,8.475728495276996,0,0,0
2024-01-03 10:00:00,9.275360547494047e-05,244.22134844555217,4.7835751247118665,41.82880148226844,1.4697165545338133,8.449417899418226,0,0,0
2024-01-03 11:00:00,5.019557818625021e-05,244.21932328794816,4.809578053634633,41.739125463677006,1.4556188649936077,8.431303343662755,0,0,0
2024-01-03 12:00:00,0.00010576999456117922,243.72418429619267,4.782103329165723,42.13748373808242,1.4905225448888528,8.51177171509265,0,0,0
2024-01-03 13:00:00,6.243587451660447e-05,245.6343119646418,4.748391346082045,41.72645967023479,1.4940803376859142,8.428744853387428,0,0,0
2024-01-03 14:00:00,0.00011753813880712077,242.87369737450936,4.78796226850761,42.49907289872643,1.4945986879530522,8.58481272554274,0,0,0
2024-01-03 15:00:00,0.00010132251373453327,245.30357380273287,4.773935693339411,41.8125112339553,1.4956333859082143,8.446127269258971,0,0,0
2024-01-03 16:00:00,5.679374927233502e-05,243.97681787367677,4.747541061949171,41.82134168878577,1.476614090315973,8.447911021134727,0,0,0
2024-01-03 17:00:00,0.00010374067629583947,245.26415782859485,4.72461591046365,41.364889860385674,1.469472983894668,8.355707751797906,0,0,0
2024-01-03 18:00:00,2.380185801686918e-05,245.59701335076073,4.7165540794023535,41.24139658857538,1.4582799305477017,8.330762110892227,0,0,0
2024-01-03 19:00:00,4.936131342319014e-05,244.02176146474497,4.770171250438997,41.79571746733625,1.472705406856094,8.442734928401924,0,0,0
2024-01-03 20:00:00,0.00013915392196100885,244.30771302369166,4.761986708932703,41.706677351234454,1.5129566875300986,8.42474882494936,0,0,0
2024-01-03 21:00:00,5.161855826773817e-05,242.97199491029434,4.7720575163742165,42.366214619068614,1.4677181682860212,8.55797535305186,0,0,0
2024-01-03 22:00:00,6.0674123691597094e-05,247.32754572276295,4.661945615800754,40.43987494377179,1.4791828865082486,8.168854738641903,0,0,0
2024-01-03 23:00:00,0.0001240053007477195,244.58145394559156,4.740702836820129,41.2931047565466,1.5008723480848123,8.341207160822414,0,0,0
2024-01-04 00:00:00,0.0001604540918986065,246.03922906996252,4.726170456382202,41.13467011015291,1.523378646676608,8.309203362250889,0,0,0
2024-01-04 01:00:00,0.0002060638610137475,244.06556656443374,4.753281183647486,41.80713031091407,1.5090354368019283,8.445040322804642,0,0,0
2024-01-04 02:00:00,0.00014385867992702955,245.0833904448214,4.79035317685027,41.55011924047606,1.4877649772326784,8.393124086576163,0,0,0
2024-01-04 03:00:00,0.00023798365237783474,246.4002824373676,4.746020893676428,41.044467693406844,1.4966235464369002,8.290982474068183,0,0,0
2024-01-04 04:00:00,0.000139689142737141,245.50683395751912,4.749148674999233,41.17065198396238,1.494513902826239,8.3164717007604,0,0,0
2024-01-04 05:00:00,6.452482355992468e-05,244.1142140576373,4.774831785897939,42.12187257733505,1.4868915419829465,8.508618260621681,0,0,0
2024-01-04 06:00:00,8.636077174002069e-05,244.26726587374773,4.802910623342574,42.13893485477058,1.4991222394452917,8.512064840663658,0,0,0
2024-01-04 07:00:00,0.00013323847608377645,245.24148225527344,4.785477657362673,41.746797932589715,1.5088529179355963,8.432853182383123,0,0,0
2024-01-04 08:00:00,0.00015876488542928982,242.9352361377943,4.824208757828321,42.885416443178165,1.5082304911784155,8.66285412152199,0,0,0
2024-01-04 09:00:00,0.00021153157078696488,244.96196272736037,4.817467140501799,42.14177806019549,1.5163402297113795,8.51263916815949,0,0,0
2024-01-04 10:00:00,0.0002471416908196025,244.29463097782423,4.819295455983745,42.4893814469968,1.4934744246957317,8.582855052293354,0,0,0
2024-01-04 11:00:00,0.0003224540843936572,243.27090675085716,4.865361827524705,42.57520988632408,1.5360985398131457,8.600192397037466,0,0,0
2024-01-04 12:00:00,6.922074235744303e-05,244.5611026650637,4.8916808053471925,42.568705131599174,1.4868486266548266,8.598878436583034,0,0,0
2024-01-04 13:00:00,0.00010585731655557955,245.02181397012302,4.891871634109469,42.26118357799986,1.4851919429906284,8.536759082755973,0,0,0
2024-01-04 14:00:00,0.0002502789620200554,244.7110097329199,4.881648862828865,42.56864880721949,1.500783773007326,8.598867059058337,0,0,0
2024-01-04 15:00:00,0.000162658039745371,243.4882913239159,4.892726917367997,43.30455368614839,1.4785189737617133,8.747519844601975,0,0,0
2024-01-04 16:00:00,4.370587360408506e-05,243.99360474448824,4.883279649640633,43.62158626313014,1.514603591350399,8.811560425152289,0,0,0
2024-01-04 17:00:00,0.0001842325272716834,243.2052757259945,4.943364176010038,43.54171907063967,1.5049681540108075,8.795427252269214,0,0,0
2024-01-04 18:00:00,0.00011193945867659936,245.31578691073307,4.912626368817949,43.011699420837004,1.5069368369020768,8.688363283009075,0,0,0
2024-01-04 19:00:00,0.0001902042077561669,242.45219406517234,4.939139811045568,44.40209127708701,1.5220283642744121,8.969222437971576,0,0,0
2024-01-04 20:00:00,0.00016893835237910172,244.7214541056467,4.956579220834452,43.3476705560247,1.5007680645166521,8.75622945231699,0,0,0
2024-01-04 21:00:00,0.00014060722352116824,242.62833262571695,5.0349862400960115,43.7569971586799,1.5183984329404319,8.83891342605334,0,0,0
2024-01-04 22:00:00,0.00013380875054982646,243.0499956253362,5.022859015456339,44.069417960606984,1.4736408038033697,8.902022428042612,0,0,0
2024-01-04 23:00:00,0.0001849779170429955,242.88022101111403,5.040402992340956,44.37861827083741,1.506115006555612,8.964480890709156,0,0,0
2024-01-05 00:00:00,0.00018601615593473358,245.31252925606162,4.710598412848927,40.42761809693158,1.480379396791577,8.16637885558018,0,0,0
2024-01-05 01:00:00,0.0001612150764360866,245.2915557460918,4.648912852159879,40.44704178321959,1.4956947455045275,8.170302440210358,0,0,0
2024-01-05 02:00:00,0.00014774627888943198,245.69869509830448,4.679893799899415,40.57977158837067,1.4684631288692438,8.197113860850875,0,0,0
2024-01-05 03:00:00,0.00020657952276871151,243.51859208408618,4.672996540899753,41.23697388184067,1.4967346177060836,8.329868724131815,0,0,0
2024-01-05 04:00:00,8.730767715531558e-05,245.7197882605758,4.645820204073485,40.65208342834418,1.4911795525191343,8.211720852525524,0,0,0
2024-01-05 05:00:00,0.00017597532009101498,244.25553459145868,4.69546909199637,41.21683475567313,1.4766074538709502,8.325800620645973,0,0,0
2024-01-05 06:00:00,0.0001732870041715417,245.88549258505955,4.660893934693359,40.66892607484886,1.4637796095644757,8.215123067119471,0,0,0
2024-01-05 07:00:00,0.00016853216790758277,244.2732487594389,4.720738926160166,41.46682067810918,1.4898856429501748,8.376297776978054,0,0,0
2024-01-05 08:00:00,9.318332025385743e-05,245.45059649504438,4.657652248344539,41.017859592529575,1.5026991362891018,8.285607637690974,0,0,0
2024-01-05 09:00:00,0.00026837503277859755,245.87668718010846,4.699427128672031,40.71633680861586,1.5208702510921515,8.224700035340403,0,0,0
2024-01-05 10:00:00,0.00016838858806682034,243.9163619910317,4.815603155626669,42.58388757459573,1.5064416755255727,8.601945290068338,0,0,0
2024-01-05 11:00:00,0.0001464813991213621,244.818408962418,4.67494268542107,41.0586726075101,1.5177566447737845,8.29385186671704,0,0,0
2024-01-05 12:00:00,0.0003096971003155861,245.11763638199892,4.74859137530083,40.93997692807102,1.499432634838189,8.269875339470346,0,0,0
2024-01-05 13:00:00,0.00021559969333255567,245.30419137664606,4.650465251054104,41.10978323492068,1.5133306492090555,8.304176213453978,0,0,0
2024-01-05 14:00:00,0.0002384039755314927,243.6779216956378,4.72445793745677,41.447147619843975,1.4990879535271606,8.372323819208484,0,0,0
2024-01-05 15:00:00,0.00015387437547672602,243.90665942447578,4.716976732716134,41.53855275673499,1.5035251378526218,8.390787656860468,0,0,0
2024-01-05 16:00:00,0.0002721414840152107,243.18808140739668,4.739277506235703,41.81391168623103,1.5077787481210856,8.446410160618669,0,0,0
2024-01-05 17:00:00,0.0002327172056686767,242.63674586906944,4.672793185542532,41.56380973990136,1.5127194104518795,8.395889567460076,0,0,0
2024-01-05 18:00:00,0.00021832308699342855,244.4475594338727,4.667110091863086,41.019782278480406,1.476234628667441,8.285996020253043,0,0,0
2024-01-05 19:00:00,0.00024340065459126144,244.58322255134897,4.662615572753114,40.85245144985753,1.5042146706249886,8.252195192871222,0,0,0
2024-01-05 20:00:00,0.00025789392537231684,245.40895312640853,4.621121841977191,40.917113141110924,1.5174955282936315,8.265256854504408,0,0,0
2024-01-05 21:00:00,0.0002213338350588551,244.49686723763836,4.680061011082291,41.06954008534628,1.4984254591911221,8.29604709723995,0,0,0
2024-01-05 22:00:00,0.0003285491560860484,244.89990036303823,4.731900865421004,41.46077274191927,1.5427959354498237,8.375076093867694,0,0,0
2024-01-05 23:00:00,0.0002923799326988104,244.2950680003462,4.718212878680393,41.311355837962516,1.4950130534622135,8.34489387926843,0,0,0
2024-01-06 00:00:00,0.00016696826843733768,245.60520527731308,4.680880691225841,40.82479348727269,1.4632224496004442,8.246608284429085,0,0,0
2024-01-06 01:00:00,0.00026459095932051955,243.40830959798993,4.7663017219728285,41.58240994764361,1.4845066296623015,8.39964680942401,0,0,0
2024-01-06 02:00:00,0.0002222823498718333,242.99669108235406,4.741218489170654,41.77722863908479,1.4942139358706756,8.439000185095129,0,0,0
2024-01-06 03:00:00,0.00022437178635118893,245.00564791935335,4.765374398503241,42.01903807557741,1.5063061920188627,8.487845691266639,0,0,0
2024-01-06 04:00:00,0.000232860899821903,243.26506705412345,4.809004209933847,42.61279087284667,1.4980690929441474,8.607783756315028,0,0,0
2024-01-06 05:00:00,0.00010870387318431053,245.15355977140337,4.761810549405448,41.81333317719461,1.4867318581639999,8.446293301793311,0,0,0
2024-01-06 06:00:00,0.0002318536428057468,242.22795963689464,4.876298980820033,43.08206682864875,1.507447335150581,8.702577499387047,0,0,0
2024-01-06 07:00:00,0.00012820960359341034,244.94182325805878,4.822865420661704,42.075552659158035,1.504861108680079,8.499261637149923,0,0,0
2024-01-06 08:00:00,0.00031559707554088614,245.04170822293045,4.813958517565216,41.75174143104553,1.497570537620542,8.433851769071198,0,0,0
2024-01-06 09:00:00,0.0002645614738509073,242.9842986619524,4.792736157060244,42.488015593803,1.5007310542256809,8.582579149948206,0,0,0
2024-01-06 10:00:00,0.000331140962604838,245.93316659058578,4.740093381809829,41.098600749013364,1.5254199284630026,8.3019173513007,0,0,0
2024-01-06 11:00:00,0.00026630435777779294,246.89063333776207,4.704795384288738,40.339332610850576,1.479623357407241,8.148545187391816,0,0,0
2024-01-06 12:00:00,0.00032929556973290317,243.75434226770824,4.783920191840942,41.64938787127945,1.5055129322092113,8.41317634999845,0,0,0
2024-01-06 13:00:00,0.0002244611440587781,244.94875077491713,4.7182632808854175,41.42577464241168,1.4985746816331698,8.36800647776716,0,0,0
2024-01-06 14:00:00,0.00024394423841743551,243.03342892143107,4.734453061323751,41.76513825709929,1.4940974403676908,8.436557927934057,0,0,0
2024-01-06 15:00:00,0.0002985331756830882,243.9132709956497,4.71823232686994,41.263317237195835,1.4885875611180353,8.33519008191356,0,0,0
2024-01-06 16:00:00,0.00029951614546365674,244.7482124954419,4.671128402330859,41.137268006727936,1.4714082886090885,8.309728137359043,0,0,0
2024-01-06 17:00:00,0.0002719853717816546,245.3262987055396,4.7186541441180285,41.37978979252025,1.5004893187888275,8.35871753808909,0,0,0
2024-01-06 18:00:00,0.00022920201249285201,243.14214465058788,4.841018188314302,42.41433047143215,1.5058323858358527,8.567694755229295,0,0,0
2024-01-06 19:00:00,0.0001745177446448774,243.34739407965284,4.867149133685393,43.37510322408178,1.508448458020155,8.76177085126452,0,0,0
2024-01-06 20:00:00,0.00023186236487618284,243.86867193432218,4.887369656717204,42.930377249675914,1.4915935718834472,8.671936204434536,0,0,0
2024-01-06 21:00:00,0.0002640392635468144,244.44786877932256,4.886876906907198,42.289939894748116,1.5201969544261096,8.54256785873912,0,0,0
2024-01-06 22:00:00,0.00023010343536098335,244.31668143521512,4.789267095722371,41.972423044646675,1.5211247551774583,8.47842945501863,0,0,0
2024-01-06 23:00:00,0.00023186683462372295,244.6672306518762,4.797171025247507,42.134900022127795,1.5229091173207718,8.511249804469815,0,0,0
2024-01-07 00:00:00,0.00017079167567353253,245.2048632702489,4.776095898243616,42.09965860021503,1.506057862115018,8.504131037243436,0,0,0
2024-01-07 01:00:00,0.00023945420414019794,246.16279973538477,4.782542688712755,41.485085142342285,1.5102608946774068,8.379987198753142,0,0,0
2024-01-07 02:00:00,0.00028397959587187237,243.42536542904858,4.836120852621699,42.41484397598987,1.53234447390109,8.567798483149954,0,0,0
2024-01-07 03:00:00,0.0002454457917541387,245.66050115466328,4.761705574487482,41.57289314261506,1.5214214678043332,8.397724414808243,0,0,0
2024-01-07 04:00:00,0.0003093154143887748,244.8910042725557,4.790682778473997,42.03505033346528,1.4990831998969667,8.491080167359987,0,0,0
2024-01-07 05:00:00,0.0003323916577355221,243.52911127354636,4.800532777587757,42.30681830034458,1.5067045194839945,8.545977296669605,0,0,0
2024-01-07 06:00:00,0.0002004075511612719,244.19462488101038,4.80209857653861,42.30759909441025,1.4989745154158602,8.54613501707087,0,0,0
2024-01-07 07:00:00,0.00026815345885836583,243.9825406807192,4.79143808758552,42.119726433788095,1.4913465938564445,8.508184739625197,0,0,0
2024-01-07 08:00:00,0.00034139858993022026,243.5496325968863,4.82315094447441,42.29436136775524,1.4968140951467284,8.54346099628656,0,0,0
2024-01-07 09:00:00,0.00033581630360883985,244.24718453039736,4.782474127407418,42.16671853842384,1.5131386505520217,8.517677144761615,0,0,0
2024-01-07 10:00:00,0.000339477981602376,243.23725136016176,4.858585313326406,42.87493490116665,1.5169314855358598,8.660736850035663,0,0,0
2024-01-07 11:00:00,0.0003546993346585422,243.96001590046458,4.785577449447557,42.012632577289956,1.5127947724710609,8.486551780612572,0,0,0
2024-01-07 12:00:00,0.0002748872184811617,244.88139060908074,4.788240852341386,42.04766464317655,1.504161615556899,8.493628257921664,0,0,0
2024-01-07 13:00:00,0.00022783600490057285,244.32288354219938,4.826901389974039,42.132480952438975,1.4852328863399944,8.510761152392673,0,0,0
2024-01-07 14:00:00,0.00033760430331693155,243.97348488683497,4.802730336526808,42.24967159899366,1.5054637093716738,8.534433662996719,0,0,0
2024-01-07 15:00:00,0.0002969217476044809,242.8587161478608,4.822708940981976,42.73300249133491,1.5077720922007016,8.632066503249652,0,0,0
2024-01-07 16:00:00,0.00023019461212434522,244.59501727783808,4.810301800634701,42.23237971055039,1.5018607935033101,8.53094070153118,0,0,0
2024-01-07 17:00:00,0.00024897185390206414,243.67821766652108,4.805168872729869,42.15115946855605,1.4875937553080423,8.514534212648323,0,0,0
2024-01-07 18:00:00,0.0001553392456353593,245.00286091880469,4.795249111754247,41.956295004820134,1.5017248109402683,8.475171590973668,0,0,0
2024-01-07 19:00:00,0.0002928920310658631,242.62329668989977,4.832822507550218,42.82388126880903,1.4821320182779294,8.650424016299425,0,0,0
2024-01-07 20:00:00,0.00027275557135533854,243.70217228375256,4.828052080794223,42.43502376818914,1.4895579201881324,8.571874801174207,0,0,0
2024-01-07 21:00:00,0.00033179503598304376,243.28207720925099,4.7863248617476035,42.54164837732423,1.528978996908821,8.593412972219495,0,0,0
2024-01-07 22:00:00,0.00022770597173859218,245.1096304614732,4.781281368940913,41.74106978356435,1.4880280211671808,8.43169609628,0,0,0
2024-01-07 23:00:00,0.00034065029192561607,243.79083598010445,4.819784717438083,42.37285246493137,1.4904708121149886,8.559316197916138,0,0,0
2024-01-08 00:00:00,0.00033194056192936846,243.26164722757298,4.823521169336204,42.244997943261666,1.510523912743206,8.533489584538858,0,0,0
2024-01-08 01:00:00,0.0003217483189102825,245.59569063432505,4.759368005992644,41.658349752112926,1.516252187768825,8.414986649926812,0,0,0
2024-01-08 02:00:00,0.00034267264185752826,244.5613921937327,4.7538880354685835,42.21479541179986,1.5007931137521446,8.527388673183573,0,0,0
2024-01-08 03:00:00,0.0002814783467969407,242.22480327461017,4.84354471529594,43.13301375492755,1.5202445194707033,8.712868778495366,0,0,0
2024-01-08 04:00:00,0.000434433929119258,245.2327035367175,4.7837566197419505,41.56663651400105,1.5166207944643946,8.396460575828211,0,0,0
2024-01-08 05:00:00,0.0003621691579858933,244.72908704565884,4.748314080922777,41.516358382593346,1.5081122260719637,8.386304393283856,0,0,0
2024-01-08 06:00:00,0.00021525381369273265,242.57675849403861,4.775902421359901,42.01384862888819,1.5181636600456956,8.486797423035416,0,0,0
2024-01-08 07:00:00,0.0004010747484722562,244.9792230525821,4.731983282668823,41.211732576191565,1.5181094809889024,8.324769980390696,0,0,0
2024-01-08 08:00:00,0.00041021503716257436,241.21787195914706,4.820482632576827,42.97906849107346,1.496466364468875,8.68177183519684,0,0,0
2024-01-08 09:00:00,0.00034369604717930376,242.5313781752327,4.824736815620864,42.620931911191704,1.5466805535167176,8.609428246060725,0,0,0
2024-01-08 10:00:00,0.000272701746246638,241.46431465801686,4.808057695384048,42.966208711269054,1.5132644921367715,8.67917415967635,0,0,0
2024-01-08 11:00:00,0.0003546219549458465,245.91288344685952,4.743742473149092,41.500782142285836,1.5050641546485983,8.38315799274174,0,0,0
2024-01-08 12:00:00,0.00044352052775107205,244.4814079418093,4.817392632564377,41.79384304480969,1.538844450453344,8.442356295051558,0,0,0
2024-01-08 13:00:00,0.0003877037066188438,244.7715498306747,4.803940459795276,41.88972758609592,1.502254462724223,8.461724972391377,0,0,0
2024-01-08 14:00:00,0.00025112296436204367,243.8836153699939,4.822819439997499,42.25285413222325,1.490649223568973,8.535076534709097,0,0,0
2024-01-08 15:00:00,0.0003991992795750282,245.48346583445618,4.797249360566957,42.17331804814501,1.5286093427777554,8.519010245725294,0,0,0
2024-01-08 16:00:00,0.00034114904704551745,241.32592909441408,4.840605699322953,43.37290657378809,1.4889621539935467,8.761327127905195,0,0,0
2024-01-08 17:00:00,0.000221921769506275,244.36782351887035,4.7832190497039635,42.22226367891996,1.5196957014857517,8.528897263141832,0,0,0
2024-01-08 18:00:00,0.0003870216690675882,243.1166024177073,4.822826288231675,42.80665784406237,1.5140522431626322,8.6469448845006,0,0,0
2024-01-08 19:00:00,0.0004175315485426046,242.7555551673995,4.856988572280262,42.74774671883932,1.5315675862929796,8.635044837205545,0,0,0
2024-01-08 20:00:00,0.00024133846170835656,244.29482193866335,4.797407202239724,42.42452367474202,1.5178643753051275,8.569753782297889,0,0,0
2024-01-08 21:00:00,0.00028581148690829154,244.42742291128832,4.852359931055932,42.519506285283526,1.53799083423097,8.588940269627273,0,0,0
2024-01-08 22:00:00,0.0003118097533665613,243.1387056164802,4.852386602624226,42.958884537634965,1.5124430940058653,8.677694676602263,0,0,0
2024-01-08 23:00:00,0.0003742365885425698,243.0180692148452,4.882564480483303,42.88263515699629,1.5453937909639341,8.66229230171325,0,0,0
2024-01-09 00:00:00,0.0002547270732194325,245.4732519642928,4.806280675254971,42.15193115797862,1.512637589191473,8.514690093911682,0,0,0
2024-01-09 01:00:00,0.0003970879312941389,242.40916595675162,4.884627509330834,43.136621269888195,1.5375336902415477,8.713597496517416,0,0,0
2024-01-09 02:00:00,0.0003858338907164382,243.33152117733587,4.860869951593327,42.83707710098902,1.5211892229690451,8.653089574399782,0,0,0
2024-01-09 03:00:00,0.0003548080572482659,245.10665576926,4.847052376368426,41.93661644647302,1.5274918522999017,8.471196522187551,0,0,0
2024-01-09 04:00:00,0.0003644002401626455,246.22593664238917,4.817191415518414,41.92862214011569,1.5277521556055815,8.46958167230337,0,0,0
2024-01-09 05:00:00,0.00029480647434151637,245.48161380839534,4.884231668962845,42.240416342428695,1.5170442401390873,8.532564101170596,0,0,0
