sample_time,result_time,naphtha_final_boiling_point,kerosene_flash_point,gasoil_cetane_index,residue_viscosity,sulfur_content
2024-01-07 16:00:00,2024-01-07 20:00:00,174.30232599557795,49.64536890558209,45.56624777637398,425.54206978013696,2.003826755697965
2024-01-08 00:00:00,2024-01-08 04:00:00,175.18226778715854,51.227472952682,44.62022577879763,421.5362868843311,2.117819569383987
2024-01-08 08:00:00,2024-01-08 12:00:00,170.86995819165296,49.989446851041755,44.40100697505714,413.2788651472452,2.0722834810543467
2024-01-08 16:00:00,2024-01-08 20:00:00,172.71434591829123,49.24414587202425,45.539278333383756,414.69297168749955,2.015319364165785
2024-01-09 00:00:00,2024-01-09 04:00:00,171.82191245741853,49.930219815542905,45.69941723136898,429.19992724051485,2.1639301707208465
2024-01-09 08:00:00,2024-01-09 12:00:00,175.6388507667893,50.01325994751627,43.99402119281198,421.413234994058,2.06322090757646
2024-01-09 16:00:00,2024-01-09 20:00:00,174.59226362517757,49.512670799218974,44.33763815318021,422.82132466795684,2.162613920434158
2024-01-10 00:00:00,2024-01-10 04:00:00,164.90655084847089,44.110577663240825,51.28982281084636,371.6680016082986,0.30087091217803924
2024-01-10 08:00:00,2024-01-10 12:00:00,160.60641495713668,41.17923370713191,53.09369606317033,358.8715273718658,0.31163511671388305
2024-01-10 16:00:00,2024-01-10 20:00:00,158.64699664904532,41.62629548448627,53.51336786834993,364.1398603460544,0.3139067007517698
2024-01-11 00:00:00,2024-01-11 04:00:00,162.54783194953492,42.989766977762905,53.71090633685642,356.92247498052814,0.2909529429394814
2024-01-11 08:00:00,2024-01-11 12:00:00,161.4201661291545,40.71456339159678,53.0874936428114,356.54574659132754,0.33216833182347244
2024-01-11 16:00:00,2024-01-11 20:00:00,159.64003411182,41.87469536702806,54.20253151034008,349.8674501248365,0.29917575161335574
2024-01-12 00:00:00,2024-01-12 04:00:00,158.05066035363262,43.2515957360179,52.784972674807705,355.52978841851706,0.31220824070936243
2024-01-12 08:00:00,2024-01-12 12:00:00,160.3814198430097,41.64426559825986,53.605079693682626,354.2719434203708,0.3057309070080928
2024-01-12 16:00:00,2024-01-12 20:00:00,161.29357332942834,41.570827832013016,53.425989138771044,343.1704540726122,0.29696097074265954
2024-01-13 00:00:00,2024-01-13 04:00:00,158.72005478855468,41.60421180974766,53.1635264654715,342.02804051909453,0.27653689031983475
2024-01-13 08:00:00,2024-01-13 12:00:00,161.1060966342494,41.17360781851214,53.51047286109883,344.95400722197417,0.29006013096800115
2024-01-13 16:00:00,2024-01-13 20:00:00,159.65710364318488,41.03720790534623,54.04970988003284,348.138412478133,0.26060344074211483
2024-01-14 00:00:00,2024-01-14 04:00:00,160.1332345701782,41.38114259040551,53.06892347986481,358.87696084367246,0.3151300326321051
2024-01-14 08:00:00,2024-01-14 12:00:00,162.20163540093293,44.516532291445714,53.345615868784364,368.43003032710703,0.31261291227914073
2024-01-14 16:00:00,2024-01-14 20:00:00,160.4695583610129,42.5787950426735,52.741388204803684,347.83160854795835,0.29848169182774753
2024-01-15 00:00:00,2024-01-15 04:00:00,158.41073398203858,41.08302140389014,53.99940003041553,354.31021803832175,0.30127441256970483
2024-01-15 08:00:00,2024-01-15 12:00:00,158.34634422823564,42.68921536522255,54.242727124040705,352.6368018592852,0.3007891392853343
2024-01-15 16:00:00,2024-01-15 20:00:00,158.67750910757766,41.75687497961811,53.486882497388464,342.7636026270242,0.30608671790616027
2024-01-16 00:00:00,2024-01-16 04:00:00,159.87484754844647,41.20614819104457,53.81158322128923,337.5592764685883,0.3133466842674301
2024-01-16 08:00:00,2024-01-16 12:00:00,159.31005533728367,41.842273191319364,53.75084664486355,354.71355983175124,0.3283982711294679
2024-01-16 16:00:00,2024-01-16 20:00:00,159.72610187413662,41.87457777018597,54.409157476636935,335.28513419934933,0.289250767576776
2024-01-17 00:00:00,2024-01-17 04:00:00,155.99287429353387,41.79719675728042,54.23545018584309,356.7564242359416,0.2864165868719234
2024-01-17 08:00:00,2024-01-17 12:00:00,160.3143746514751,40.80918383091988,54.23800359477557,347.3549457393057,0.2791827520217608
2024-01-17 16:00:00,2024-01-17 20:00:00,158.20435630881727,41.5037203863063,53.85354740118575,339.32172481052044,0.32216199936824164
2024-01-18 00:00:00,2024-01-18 04:00:00,160.211295264567,41.94292414556038,52.36341561229573,350.3909051895593,0.3079050594412983
2024-01-18 08:00:00,2024-01-18 12:00:00,156.66698945553438,41.964701966012264,54.513539861914715,349.02006234169045,0.280176080007606
2024-01-18 16:00:00,2024-01-18 20:00:00,157.99254849351576,41.87782065845872,53.63024628462557,359.225358954528,0.3000501632792517
2024-01-19 00:00:00,2024-01-19 04:00:00,159.4234965895446,42.50557801083437,53.653061759922196,357.2089934736304,0.29105755190247085
2024-01-19 08:00:00,2024-01-19 12:00:00,161.89226882607934,42.933499837618236,52.53455758573276,356.52196558584046,0.28450359849418444
2024-01-19 16:00:00,2024-01-19 20:00:00,161.24773534105194,42.46436481879197,52.77657425349952,355.6540346998904,0.3136803881459515
2024-01-20 00:00:00,2024-01-20 04:00:00,160.00074397454327,41.63044882539179,53.3587750452892,348.608159298956,0.29709918400389285
2024-01-20 08:00:00,2024-01-20 12:00:00,159.22501398871955,41.96167099423704,53.88711458560451,353.43365142813644,0.3003782326849701
2024-01-20 16:00:00,2024-01-20 20:00:00,159.76792395354025,41.74252320252994,53.95176064345387,356.56528045834614,0.284009221148533
2024-01-21 00:00:00,2024-01-21 04:00:00,157.8405697078012,42.28052370563767,52.80374121385516,347.8691988472307,0.2687160124133546
2024-01-21 08:00:00,2024-01-21 12:00:00,158.70147458249812,42.15812623890015,54.36063304274762,355.75714532990577,0.3271208439437254
2024-01-21 16:00:00,2024-01-21 20:00:00,166.27230951838754,44.87721937515732,49.796487190703935,378.23856980700486,0.9003105686283619
2024-01-22 00:00:00,2024-01-22 04:00:00,166.22649949905116,45.39090644234722,50.74414384804353,374.0276393223414,0.8453504273095711
2024-01-22 08:00:00,2024-01-22 12:00:00,166.13992744815872,45.03586128932332,49.044338936028,374.87706394806867,0.8505209503352918
2024-01-22 16:00:00,2024-01-22 20:00:00,165.36991048773427,44.80370654358775,51.003732135395865,375.5880348721603,0.9146860716591527
2024-01-23 00:00:00,2024-01-23 04:00:00,162.47582504819036,43.45046585862073,50.50675605034302,368.8140136940777,0.9123177596444297
2024-01-23 08:00:00,2024-01-23 12:00:00,166.23183017038653,43.67282066450349,50.95488459251312,379.1708079927229,0.8808396931562357
2024-01-23 16:00:00,2024-01-23 20:00:00,163.95192943813566,44.65114918741559,50.1183150616799,381.1561285950189,0.9117778207566489
2024-01-24 00:00:00,2024-01-24 04:00:00,164.90232733050814,46.05272134518334,49.617112262955246,383.9535613024623,0.8423004689298119
2024-01-24 08:00:00,2024-01-24 12:00:00,166.71662035453002,45.14893502426376,49.356388452237994,391.73615267071176,0.9330421612153599
2024-01-24 16:00:00,2024-01-24 20:00:00,163.4319642877731,44.947326018747596,50.51643780637377,369.77905947004143,0.8805732243336957
2024-01-25 00:00:00,2024-01-25 04:00:00,165.28977091496986,44.301162180872424,50.65910414502844,378.5110193177669,0.9706749444136351
2024-01-25 08:00:00,2024-01-25 12:00:00,165.6659370092728,44.61328234570545,50.222423228768406,389.6487750134109,0.9404660683108715
2024-01-25 16:00:00,2024-01-25 20:00:00,165.90311071242826,45.12043668013876,50.573894931351525,384.9873857998017,0.9146195257206267
2024-01-26 00:00:00,2024-01-26 04:00:00,164.36345574579695,45.27668481460329,50.3151440089949,373.5792448213768,0.9282666258673795
2024-01-26 08:00:00,2024-01-26 12:00:00,162.77580428904324,44.895652182361964,49.441800027181046,380.16760670198397,0.9289613426956755
2024-01-26 16:00:00,2024-01-26 20:00:00,165.56809204414125,45.26923167813715,49.39657595151251,383.84363249192245,0.8900179079854671
2024-01-27 00:00:00,2024-01-27 04:00:00,164.62214583729036,45.613806186248716,49.52852993634368,374.80338301578263,0.8908974059252627
2024-01-27 08:00:00,2024-01-27 12:00:00,,,,,0.8831331929579999
2024-01-27 16:00:00,2024-01-27 20:00:00,171.23490179214372,48.575003715183364,45.46866850374443,407.06332516800165,2.021052936824957
2024-01-28 00:00:00,2024-01-28 04:00:00,171.37191308616426,49.548066530840046,45.20072741384572,423.5455141084482,2.263238606110507
2024-01-28 08:00:00,2024-01-28 12:00:00,170.63311601152745,48.68923697091428,44.85922364530495,414.11302886028807,2.0297733545680097
2024-01-28 16:00:00,2024-01-28 20:00:00,176.8422530658625,50.78892729761939,43.596716602017715,432.55836111914095,1.8862513656091038
2024-01-29 00:00:00,2024-01-29 04:00:00,171.5125029391423,49.58828694952138,44.197306664269256,422.89121902357795,2.103317155260704
2024-01-29 08:00:00,2024-01-29 12:00:00,173.20195657687321,49.52260210235914,44.727778958443864,428.3585911158884,2.0731748834966726
2024-01-29 16:00:00,2024-01-29 20:00:00,173.69880172486282,48.80006955798096,45.36261491545472,418.7584670292748,2.281469965255629
2024-01-30 00:00:00,2024-01-30 04:00:00,173.57181348149754,49.75363668083109,45.46215787983625,423.23380170991635,2.1180739406980154
2024-01-30 08:00:00,2024-01-30 12:00:00,176.63686978282723,48.48780937243081,45.3595780831326,411.5701655290497,2.08434821080204
2024-01-30 16:00:00,2024-01-30 20:00:00,175.29422689645187,49.11389667232433,45.79222498172373,419.8557280136047,2.0806292984124406
2024-01-31 00:00:00,2024-01-31 04:00:00,173.69402643261546,49.75530554890868,44.53552729473333,417.04655852857377,2.0774258036093047
2024-01-31 08:00:00,2024-01-31 12:00:00,175.3645436031654,48.4921359751312,45.94601695011729,412.5798776739156,2.1897620720459914
2024-01-31 16:00:00,2024-01-31 20:00:00,172.93576631302972,48.80438737559474,44.008274302367724,406.75691609150795,2.1835460732785057
2024-02-01 00:00:00,2024-02-01 04:00:00,176.6635481217501,48.87958712146172,45.54953801870736,428.72506370885094,2.047739340166169
2024-02-01 08:00:00,2024-02-01 12:00:00,173.04919152760888,48.867221071896175,44.67668687080774,421.4530181971589,1.9779122795598636
2024-02-01 16:00:00,2024-02-01 20:00:00,172.17809698586123,48.19792218888784,44.7203111909456,408.1566624378639,2.082316760388598
2024-02-02 00:00:00,2024-02-02 04:00:00,173.3509866053087,49.691441712358746,45.72463120224414,402.74236040040995,2.1422518841433154
2024-02-02 08:00:00,2024-02-02 12:00:00,173.93057158499508,49.937357241326666,44.28247904863115,423.9092251585151,2.3292029591284114
2024-02-02 16:00:00,2024-02-02 20:00:00,176.0378646544586,48.522379008088016,45.20223595901229,420.2562949205794,1.9188045920811736
2024-02-03 00:00:00,2024-02-03 04:00:00,172.87448487582873,48.918245565164035,45.7606693535093,423.8327153838069,2.0820843031834215
2024-02-03 08:00:00,2024-02-03 12:00:00,172.75402229307159,48.32670793778563,45.46248201591939,421.11394127675356,1.9158832293478023
2024-02-03 16:00:00,2024-02-03 20:00:00,177.8953778802219,48.72029232190158,44.27393272232679,423.48928398462095,2.140995870402605
2024-02-04 00:00:00,2024-02-04 04:00:00,173.18423220489368,49.37030965040135,45.43761219901236,414.1380839758699,2.402796305353085
2024-02-04 08:00:00,2024-02-04 12:00:00,172.31966209903837,48.32436992138984,46.75998870269653,422.3574836234619,1.9913531481624003
2024-02-04 16:00:00,2024-02-04 20:00:00,172.44466707586878,47.29523790895748,45.45330319330784,413.8919768832528,1.9786894419188268
2024-02-05 00:00:00,2024-02-05 04:00:00,171.5407977597222,48.851410651252536,45.065769154472385,411.23361121145984,2.0032254948050077
2024-02-05 08:00:00,2024-02-05 12:00:00,172.84860499425824,48.09565604760648,46.65346615655624,418.2013150603953,2.093303974734702
2024-02-05 16:00:00,2024-02-05 20:00:00,172.67559113335597,48.63422567616815,44.781925555390586,420.20895668139826,1.985966729958971
2024-02-06 00:00:00,2024-02-06 04:00:00,173.39465966041098,48.779619021617606,45.120637930694144,409.8999467666229,2.09174476693597
2024-02-06 08:00:00,2024-02-06 12:00:00,173.23680924038572,49.90733381396056,44.50940031794113,415.4453554604275,2.0829973012282053
2024-02-06 16:00:00,2024-02-06 20:00:00,175.12715838588096,48.128107036109185,46.23751167531125,431.38372162470915,2.050421208449685
2024-02-07 00:00:00,2024-02-07 04:00:00,172.83540997756714,49.49715124802603,43.924275069447454,415.1955982880017,2.1129402126792107
2024-02-07 08:00:00,2024-02-07 12:00:00,173.80419009270847,49.782069165247194,45.265486126385575,428.4732033431856,2.0098824957603454
2024-02-07 16:00:00,2024-02-07 20:00:00,174.01433137693246,49.352345360302024,44.95755232583525,411.48584314270556,2.0472759129846447
2024-02-08 00:00:00,2024-02-08 04:00:00,173.4996415909372,49.420441683476554,44.65089348074197,424.3018474037495,2.0491209395214836
2024-02-08 08:00:00,2024-02-08 12:00:00,173.03670609954875,49.594707849347586,45.39615422932985,425.45910297417555,2.0384895418527664
2024-02-08 16:00:00,2024-02-08 20:00:00,173.13782018576887,47.969271201244815,46.622498461134406,413.9062592921441,2.1528750245860055
2024-02-09 00:00:00,2024-02-09 04:00:00,170.1952598369061,48.68659438429767,46.09763949301443,408.6871925740695,2.062067910508101
2024-02-09 08:00:00,2024-02-09 12:00:00,171.8826318869927,47.78535334542308,45.64068502481715,423.45046134504616,1.9577797802013104
2024-02-09 16:00:00,2024-02-09 20:00:00,173.59339029827078,49.18038645162073,44.71276000499513,422.6532832311161,2.146194071264818
2024-02-10 00:00:00,2024-02-10 04:00:00,173.59005481960278,49.46745136565427,45.32073312002988,429.3200090679331,2.183778954814906
2024-02-10 08:00:00,2024-02-10 12:00:00,171.15283942069777,49.62657610666871,46.39428891094209,418.5516350967528,2.0958535237903475
2024-02-10 16:00:00,2024-02-10 20:00:00,172.17482722297376,48.681924286026266,45.646843071470244,420.30699843590617,1.942050799264518
2024-02-11 00:00:00,2024-02-11 04:00:00,173.71333494520545,48.62992026034311,45.46366490472401,420.5741466707522,2.2078076711708583
2024-02-11 08:00:00,2024-02-11 12:00:00,173.0683007945842,49.284095298713524,44.841820191013355,424.1786121787417,2.0286361645471023
2024-02-11 16:00:00,2024-02-11 20:00:00,173.44759103253108,48.750569348799544,45.5983156581562,418.3920094364274,2.1076708167066704
2024-02-12 00:00:00,2024-02-12 04:00:00,173.4191588004127,49.699758278822806,44.38247435012875,437.7192054348194,2.2412478737453507
2024-02-12 08:00:00,2024-02-12 12:00:00,172.87832157226214,48.82835075411651,45.69858786755859,423.0622347983898,2.1815928472829245
2024-02-12 16:00:00,2024-02-12 20:00:00,172.62588522226176,49.783989016285645,45.22128357883918,428.4838504011248,2.0854174007727697
2024-02-13 00:00:00,2024-02-13 04:00:00,171.2785331776641,48.04607241016937,45.33632878178332,415.42205275506785,2.254422650744887
2024-02-13 08:00:00,2024-02-13 12:00:00,170.83601406607963,49.31114275074949,45.59876596439742,425.2299396188516,2.1718157289868922
2024-02-13 16:00:00,2024-02-13 20:00:00,171.27178794836422,48.453497624946415,46.293328850981005,416.52439270884304,1.9548334383928536
2024-02-14 00:00:00,2024-02-14 04:00:00,173.16543707633073,49.32453007232277,45.105406907339486,417.5273795363211,2.0070693394003145
2024-02-14 08:00:00,2024-02-14 12:00:00,171.0964111633803,49.16327015443411,46.29770964016751,425.9308458023646,2.283454470385979
2024-02-14 16:00:00,2024-02-14 20:00:00,173.11139144965557,48.840842506380994,46.031717490433635,428.81683156883065,2.302857257879178
2024-02-15 00:00:00,2024-02-15 04:00:00,173.45625558906585,48.735580671322495,44.8022354501756,427.30190385400715,2.125553276814848
2024-02-15 08:00:00,2024-02-15 12:00:00,172.275061396397,49.42353797142848,45.066533219343256,407.8279501552348,1.9876760717932855
2024-02-15 16:00:00,2024-02-15 20:00:00,174.180451188284,49.354949100396745,45.16832351982414,420.7857396229553,2.1930227603206376
2024-02-16 00:00:00,2024-02-16 04:00:00,170.5503287110769,49.50198738265126,46.566601991252256,424.75434779243176,1.9934712476573146
2024-02-16 08:00:00,2024-02-16 12:00:00,173.6018931487021,48.550842439106724,44.918753749949246,420.70678503902394,2.007803034987455
2024-02-16 16:00:00,2024-02-16 20:00:00,176.45258992695722,48.40431350811294,43.85893157713096,426.9268260690237,1.978808043811093
2024-02-17 00:00:00,2024-02-17 04:00:00,175.64838871270334,51.41175937349198,44.85806179917422,422.31605166384276,2.3731202142178924
2024-02-17 08:00:00,2024-02-17 12:00:00,174.70669801577597,49.2923218869958,43.94875801372746,431.3862651752996,2.1444304802228946
2024-02-17 16:00:00,2024-02-17 20:00:00,172.37096146102334,48.286743507316324,44.20646533910066,423.96621052978435,2.21699278548344
2024-02-18 00:00:00,2024-02-18 04:00:00,171.4237249436986,49.87842302071059,45.51749906224125,428.9840281828933,2.170009391464526
2024-02-18 08:00:00,2024-02-18 12:00:00,173.09744567920214,48.64330543764437,45.857137071896375,418.4324935573085,2.027521293535888
2024-02-18 16:00:00,2024-02-18 20:00:00,171.85065016155764,48.25112361623549,45.16094012527111,407.4306238631682,2.094325672284163
2024-02-19 00:00:00,2024-02-19 04:00:00,173.80828987054258,50.04055729254357,45.38390379882513,427.9753439772199,2.0763336110904556
2024-02-19 08:00:00,2024-02-19 12:00:00,172.12672780915582,48.75871501456092,44.26959850226772,424.8439304479004,2.088577486280305
2024-02-19 16:00:00,2024-02-19 20:00:00,173.61914718292218,49.387406146859014,44.68808690175296,414.25598067267106,2.1353756459482613
2024-02-20 00:00:00,2024-02-20 04:00:00,171.77325070392376,47.78626382906084,45.40917302627052,420.8826778931648,2.1121367242487117
2024-02-20 08:00:00,2024-02-20 12:00:00,173.376556561031,49.19213656990732,44.320180423187956,422.22942659467844,2.2344904447682237
2024-02-20 16:00:00,2024-02-20 20:00:00,174.9743253542266,49.99726364971934,44.83102201924707,422.70876905915435,2.1832915509926214
2024-02-21 00:00:00,2024-02-21 04:00:00,173.093848489451,49.254497056228836,44.324146475234386,423.6697875732634,2.2006869328752354
2024-02-21 08:00:00,2024-02-21 12:00:00,175.40118696511183,48.82784455459786,44.81017685440229,418.50365513626025,2.0609951763817818
2024-02-21 16:00:00,2024-02-21 20:00:00,173.24709871913007,49.2321288544759,45.10575122987206,405.0354926518648,2.266086164555107
2024-02-22 00:00:00,2024-02-22 04:00:00,172.08251218391177,49.20126836309885,45.14108341122838,409.4157046706224,2.233624671656366
2024-02-22 08:00:00,2024-02-22 12:00:00,173.40786902169486,49.72041394694748,44.973862760959356,433.99795459485455,2.145300906147504
2024-02-22 16:00:00,2024-02-22 20:00:00,174.5556534502021,49.55939494395106,44.957452538879664,421.14673015981316,2.14875654902385
2024-02-23 00:00:00,2024-02-23 04:00:00,175.26961708575197,49.440123004235524,44.684424311057214,422.95585350901916,2.1925398400224303
2024-02-23 08:00:00,2024-02-23 12:00:00,175.8046879316208,49.94015378670089,45.06226747544576,423.18798686387936,2.1229495455071334
2024-02-23 16:00:00,2024-02-23 20:00:00,174.76059988128537,48.87303612502985,44.89980101291453,418.95694693079565,2.159148159435681
2024-02-24 00:00:00,2024-02-24 04:00:00,172.0951104531971,49.24163429252579,45.34133004294646,416.2274519680044,2.068099314126125
2024-02-24 08:00:00,2024-02-24 12:00:00,172.1325568567165,49.259966128258675,44.64925556829009,418.8224865918205,2.1464250216859844
2024-02-24 16:00:00,2024-02-24 20:00:00,173.95989673998986,48.33813291249411,44.67881358049536,428.6082130045625,2.135047510722786
2024-02-25 00:00:00,2024-02-25 04:00:00,173.02667681118234,48.41397424726271,43.89858003546701,426.22486665435406,2.065696950427255
2024-02-25 08:00:00,2024-02-25 12:00:00,172.40787010030394,49.022237210223885,44.76125259265669,415.76456830892977,2.2606800912655576
2024-02-25 16:00:00,2024-02-25 20:00:00,169.2693596007334,48.92444323493393,44.94692244043219,425.2176602812243,2.2717608259214765
2024-02-26 00:00:00,2024-02-26 04:00:00,173.16487114054746,49.19742654731636,45.54322942221378,423.80180899990876,2.005800140541692
2024-02-26 08:00:00,2024-02-26 12:00:00,171.4059376435723,47.82201057124965,46.17555080915071,422.64170918624166,1.9597861218158448
2024-02-26 16:00:00,2024-02-26 20:00:00,170.61893388203237,48.84793626267506,45.80302645690559,424.67510651353615,2.12124456896901
2024-02-27 00:00:00,2024-02-27 04:00:00,174.2729687408258,49.384763018923415,45.71851811239106,437.34850420777707,2.317821484894092
2024-02-27 08:00:00,2024-02-27 12:00:00,172.85487096032816,49.078130055372675,43.76595873446631,428.1045196409546,1.959871557630438
2024-02-27 16:00:00,2024-02-27 20:00:00,172.16186629387568,48.74428365756312,44.25697649742809,415.73640567296155,2.247050656910758
2024-02-28 00:00:00,2024-02-28 04:00:00,172.07935365221607,48.58902593553708,45.33680226022891,410.30873797555387,2.1436389191839855
2024-02-28 08:00:00,2024-02-28 12:00:00,172.25445662834102,49.147894332489294,44.916227863671324,427.308283357773,1.9165956526531063
2024-02-28 16:00:00,2024-02-28 20:00:00,172.95212750536814,49.41643434826549,45.76964632941234,430.51821092630405,2.1547740998223723
2024-02-29 00:00:00,2024-02-29 04:00:00,174.0696555058617,49.119965764042384,43.943011547525295,417.4139720749437,1.8749154705918514
2024-02-29 08:00:00,2024-02-29 12:00:00,172.49276775124295,49.325826464813126,44.08404162703368,414.76851619579384,1.9687553883204725
2024-02-29 16:00:00,2024-02-29 20:00:00,173.23891734622103,49.41091063257941,43.70099210927468,427.40073348230686,2.052934966044641
2024-03-01 00:00:00,2024-03-01 04:00:00,171.7093552268866,48.5465708308961,45.026167814368264,423.9479522352954,2.1563637515465985
2024-03-01 08:00:00,2024-03-01 12:00:00,,,,,1.8966360049361746
2024-03-01 16:00:00,2024-03-01 20:00:00,172.12685850082153,46.704043186156134,44.93081367212809,416.01721090581987,2.1722001539336695
2024-03-02 00:00:00,2024-03-02 04:00:00,173.6538817408413,48.74939282597881,44.728574847569476,420.0951366127324,2.1261686092595933
2024-03-02 08:00:00,2024-03-02 12:00:00,173.55487119969834,49.64707813314357,44.196824485082274,430.40813329889477,2.183666213784598
2024-03-02 16:00:00,2024-03-02 20:00:00,173.61191980385962,49.96322905090545,45.194774309031764,425.4977212016433,1.7892348753754412
2024-03-03 00:00:00,2024-03-03 04:00:00,173.9934299220207,49.104377988410256,45.016310222348736,427.0361116434817,2.165230337128882
2024-03-03 08:00:00,2024-03-03 12:00:00,175.23678612127,48.64733754070684,45.10246531525985,418.7591901195068,2.1488188714743752
2024-03-03 16:00:00,2024-03-03 20:00:00,172.05785390535846,48.955659525846364,44.96497405985563,411.85562680631983,2.1068254024889157
2024-03-04 00:00:00,2024-03-04 04:00:00,172.15161521866233,49.26722344424363,45.24888928393488,408.9533762011056,2.383152050415121
2024-03-04 08:00:00,2024-03-04 12:00:00,172.9494365049064,48.89575278087137,44.55331293750155,427.2641313267239,2.2037608693675894
2024-03-04 16:00:00,2024-03-04 20:00:00,176.47735416391785,49.553099781109324,44.41570899021519,423.9842605398971,2.012372993602143
2024-03-05 00:00:00,2024-03-05 04:00:00,173.69801000124735,48.85016170078484,46.36476669070753,408.98445723896896,2.2970649167950343
2024-03-05 08:00:00,2024-03-05 12:00:00,172.11494752759313,49.416450213817285,46.53246534452711,420.27826746371795,2.1787600281326207
2024-03-05 16:00:00,2024-03-05 20:00:00,172.10531189204593,,44.62729648011846,418.8939372250382,2.150134954091989
2024-03-06 00:00:00,2024-03-06 04:00:00,171.48075954823352,48.146990979842485,44.99755305958612,428.76559010252976,2.016526105326297
2024-03-06 08:00:00,2024-03-06 12:00:00,173.48382369813368,47.790762590886274,45.15691408694633,418.72222263447094,1.9744992035050861
2024-03-06 16:00:00,2024-03-06 20:00:00,172.0018061533293,47.65494891300546,45.983047486983274,412.79302747198807,2.086867790958434
2024-03-07 00:00:00,2024-03-07 04:00:00,,,,,2.0224406438306124
2024-03-07 08:00:00,2024-03-07 12:00:00,176.8866150112235,49.49629291953036,43.99219881656321,416.1209988460877,1.9787943018442353
2024-03-07 16:00:00,2024-03-07 20:00:00,173.70364765069135,50.220388926706484,43.07315874973085,430.88862914009496,2.0446872659224473
2024-03-08 00:00:00,2024-03-08 04:00:00,171.93033820865597,49.06882185246817,45.101303512105204,426.2120795040735,2.25373336509639
2024-03-08 08:00:00,2024-03-08 12:00:00,175.07043016928438,49.4446700483938,44.87316073949477,413.08411688700346,2.0162555837756364
2024-03-08 16:00:00,2024-03-08 20:00:00,173.19030919024917,49.235102458123954,44.4966750889706,427.8188828015463,2.2562627996286158
2024-03-09 00:00:00,2024-03-09 04:00:00,174.24935283051292,49.10905065472936,45.14423261217142,420.38457139429426,2.2955830309675407
2024-03-09 08:00:00,2024-03-09 12:00:00,174.9658364145564,49.380144959143436,45.98429355799485,417.14986837511134,2.284195402770338
2024-03-09 16:00:00,2024-03-09 20:00:00,172.58971106201017,49.79415226433654,45.366059674953284,423.76231096291696,2.1369864243952854
2024-03-10 00:00:00,2024-03-10 04:00:00,174.01626294477606,50.120076657479665,45.23591657923304,415.6581132755802,2.122078030860908
2024-03-10 08:00:00,2024-03-10 12:00:00,174.0781195645229,49.630982220817174,44.75393752481329,421.90589488389475,2.299325144491751
